txn_id,settlement_batch_id,utr,txn_type,gross_amount,fee,gst_on_fee,settled_on,order_id,method
pay_99_00252,setl_99_015,,payment,2155.49,43.11,7.76,2026-07-01,ord_99_00252,card
pay_99_00253,setl_99_015,,payment,5625.50,168.76,30.38,2026-07-01,ord_99_00253,intl_card
pay_99_00254,setl_99_015,,payment,1682.99,33.66,6.06,2026-07-01,ord_99_00254,card
pay_99_00255,setl_99_015,,payment,5057.49,151.72,27.31,2026-07-01,ord_99_00255,intl_card
pay_99_00256,setl_99_015,,payment,1022.75,20.46,3.68,2026-07-01,ord_99_00256,upi
pay_99_00257,setl_99_015,,payment,1364.00,27.28,4.91,2026-07-01,ord_99_00257,upi
pay_99_00258,setl_99_015,,payment,5710.50,114.21,20.56,2026-07-01,ord_99_00258,card
pay_99_00259,setl_99_015,,payment,11487.50,229.75,41.36,2026-07-01,ord_99_00259,card
pay_99_00260,setl_99_016,UTR9900167854,payment,9490.49,189.81,34.17,2026-07-03,ord_99_00260,upi
pay_99_00262,setl_99_016,UTR9900167854,payment,10201.49,204.03,36.73,2026-07-03,ord_99_00262,upi
pay_99_00263,setl_99_016,UTR9900167854,payment,3550.50,71.01,12.78,2026-07-03,ord_99_00263,card
pay_99_00264,setl_99_016,UTR9900167854,payment,3222.75,64.46,11.60,2026-07-03,ord_99_00264,card
rfnd_99_00265,setl_99_016,UTR9900167854,refund,3222.75,0.00,0.00,2026-07-03,ord_99_00264,card
pay_99_00266,setl_99_016,UTR9900167854,payment,1818.99,36.38,6.55,2026-07-03,ord_99_00266,upi
rfnd_99_00267,setl_99_016,UTR9900167854,refund,909.50,0.00,0.00,2026-07-03,ord_99_00266,card
pay_99_00268,setl_99_016,UTR9900167854,payment,5121.99,102.44,18.44,2026-07-03,ord_99_00268,upi
pay_99_00269,setl_99_016,UTR9900167854,payment,11100.75,222.02,39.96,2026-07-03,ord_99_00269,upi
pay_99_00270,setl_99_016,UTR9900167854,payment,5350.00,107.00,19.26,2026-07-03,ord_99_00270,netbanking
pay_99_00271,setl_99_016,UTR9900167854,payment,1812.75,36.26,6.53,2026-07-03,ord_99_00271,upi
pay_99_00272,setl_99_017,UTR9900171338,payment,363.25,7.26,1.31,2026-07-05,ord_99_00272,card
pay_99_00273,setl_99_017,UTR9900171338,payment,11251.75,225.04,40.51,2026-07-05,ord_99_00273,upi
pay_99_00274,setl_99_017,UTR9900171338,payment,1171.99,23.44,4.22,2026-07-05,ord_99_00274,upi
pay_99_00275,setl_99_017,UTR9900171338,payment,6723.49,134.47,24.20,2026-07-05,ord_99_00275,netbanking
pay_99_00276,setl_99_017,UTR9900171338,payment,11614.49,232.29,41.81,2026-07-05,ord_99_00276,card
pay_99_00277,setl_99_017,UTR9900171338,payment,4741.99,94.84,17.07,2026-07-05,ord_99_00277,card
rfnd_99_00278,setl_99_017,UTR9900171338,refund,1185.50,0.00,0.00,2026-07-05,ord_99_00277,card
pay_99_00279,setl_99_017,UTR9900171338,payment,9939.75,198.80,35.78,2026-07-05,ord_99_00279,upi
pay_99_00280,setl_99_017,UTR9900171338,payment,11056.00,221.12,39.80,2026-07-05,ord_99_00280,netbanking
pay_99_00281,setl_99_017,UTR9900171338,payment,2860.50,57.21,10.30,2026-07-05,ord_99_00281,netbanking
pay_99_00282,setl_99_017,UTR9900171338,payment,3757.00,75.14,13.53,2026-07-05,ord_99_00282,card
pay_99_00283,setl_99_017,UTR9900171338,payment,7402.50,170.26,30.65,2026-07-05,ord_99_00283,card
pay_99_00284,setl_99_017,UTR9900171338,payment,1288.00,25.76,4.64,2026-07-05,ord_99_00284,card
pay_99_00285,setl_99_017,UTR9900171338,payment,1288.00,25.76,4.64,2026-07-05,ord_99_00284,card
pay_99_00286,setl_99_017,UTR9900171338,payment,5715.00,114.30,20.57,2026-07-05,ord_99_00286,card
pay_99_00287,setl_99_017,UTR9900171338,payment,631.25,12.62,2.27,2026-07-05,ord_99_00287,card
pay_99_00288,setl_99_017,UTR9900171338,payment,4891.00,146.73,26.41,2026-07-05,ord_99_00288,netbanking
pay_99_00289,setl_99_017,UTR9900171338,payment,6376.00,127.52,22.95,2026-07-05,ord_99_00289,upi
pay_99_00290,setl_99_017,UTR9900171338,payment,6376.00,127.52,22.95,2026-07-05,ord_99_00289,card
pay_99_00291,setl_99_017,UTR9900171338,payment,2866.00,57.32,10.32,2026-07-05,ord_99_00291,card
pay_99_00292,setl_99_017,UTR9900171338,payment,540.50,10.81,1.95,2026-07-05,ord_99_00292,upi
rfnd_99_00293,setl_99_017,UTR9900171338,refund,135.12,0.00,0.00,2026-07-05,ord_99_00292,card
pay_99_00294,setl_99_017,UTR9900171338,payment,10853.75,217.08,39.07,2026-07-05,ord_99_00294,card
pay_99_00295,setl_99_017,UTR9900171338,payment,8754.75,175.10,31.52,2026-07-05,ord_99_00295,upi
pay_99_00296,setl_99_018,,payment,11932.50,238.65,42.96,2026-07-07,ord_99_00296,card
pay_99_00297,setl_99_018,,payment,3984.75,79.70,14.35,2026-07-07,ord_99_00297,netbanking
pay_99_00298,setl_99_018,,payment,5319.25,106.38,19.15,2026-07-07,ord_99_00298,upi
pay_99_00299,setl_99_018,,payment,6786.50,135.73,24.43,2026-07-07,ord_99_00299,card
pay_99_00300,setl_99_018,,payment,6616.49,132.33,23.82,2026-07-07,ord_99_00300,upi
pay_99_00301,setl_99_018,,payment,2234.00,44.68,8.04,2026-07-07,ord_99_00301,upi
pay_99_00302,setl_99_018,,payment,7788.25,155.76,28.04,2026-07-07,ord_99_00302,upi
pay_99_00304,setl_99_018,,payment,10090.49,201.81,36.33,2026-07-07,ord_99_00304,upi
rfnd_99_00303,setl_99_019,UTR9900194312,refund,3894.12,0.00,0.00,2026-07-09,ord_99_00302,card
pay_99_00305,setl_99_019,UTR9900194312,payment,7166.00,143.32,25.80,2026-07-09,ord_99_00305,card
rfnd_99_00306,setl_99_019,UTR9900194312,refund,3583.00,0.00,0.00,2026-07-09,ord_99_00305,card
pay_99_00307,setl_99_019,UTR9900194312,payment,2805.49,56.11,10.10,2026-07-09,ord_99_00307,card
rfnd_99_00308,setl_99_019,UTR9900194312,refund,701.37,0.00,0.00,2026-07-09,ord_99_00307,card
pay_99_00309,setl_99_019,UTR9900194312,payment,1694.00,33.88,6.10,2026-07-09,ord_99_00309,card
pay_99_00310,setl_99_019,UTR9900194312,payment,2770.49,55.41,9.97,2026-07-09,ord_99_00310,upi
pay_99_00311,setl_99_019,UTR9900194312,payment,4988.49,124.71,22.45,2026-07-09,ord_99_00311,card
pay_99_00313,setl_99_019,UTR9900194312,payment,9812.99,196.26,35.33,2026-07-09,ord_99_00313,upi
pay_99_00314,setl_99_019,UTR9900194312,payment,2821.00,56.42,10.16,2026-07-09,ord_99_00314,upi
pay_99_00315,setl_99_019,UTR9900194312,payment,10323.49,206.47,37.16,2026-07-09,ord_99_00315,upi
pay_99_00316,setl_99_019,UTR9900194312,payment,4715.50,94.31,16.98,2026-07-09,ord_99_00316,upi
pay_99_00317,setl_99_019,UTR9900194312,payment,5172.00,103.44,18.62,2026-07-09,ord_99_00317,upi
pay_99_00318,setl_99_019,UTR9900194312,payment,5855.00,134.66,24.24,2026-07-09,ord_99_00318,card
pay_99_00319,setl_99_019,UTR9900194312,payment,3493.75,69.88,12.58,2026-07-09,ord_99_00319,card
rfnd_99_00320,setl_99_019,UTR9900194312,refund,873.44,0.00,0.00,2026-07-09,ord_99_00319,card
pay_99_00321,setl_99_019,UTR9900194312,payment,8553.49,171.07,30.79,2026-07-09,ord_99_00321,upi
pay_99_00323,setl_99_019,UTR9900194312,payment,6049.49,181.48,32.67,2026-07-09,ord_99_00323,intl_card
pay_99_00324,setl_99_019,UTR9900194312,payment,10866.99,217.34,39.12,2026-07-09,ord_99_00324,upi
rfnd_99_00325,setl_99_019,UTR9900194312,refund,2716.75,0.00,0.00,2026-07-09,ord_99_00324,card
pay_99_00326,setl_99_019,UTR9900194312,payment,9891.00,197.82,35.61,2026-07-09,ord_99_00326,upi
pay_99_00327,setl_99_019,UTR9900194312,payment,6088.49,121.77,21.92,2026-07-09,ord_99_00327,netbanking
pay_99_00328,setl_99_019,UTR9900194312,payment,8886.25,177.72,31.99,2026-07-09,ord_99_00328,upi
pay_99_00329,setl_99_019,UTR9900194312,payment,7435.50,148.71,26.77,2026-07-09,ord_99_00329,upi
pay_99_00330,setl_99_019,UTR9900194312,payment,9581.49,191.63,34.49,2026-07-09,ord_99_00330,card
pay_99_00331,setl_99_019,UTR9900194312,payment,6978.99,139.58,25.12,2026-07-09,ord_99_00331,upi
rfnd_99_00312,setl_99_020,,refund,1247.12,0.00,0.00,2026-07-11,ord_99_00311,card
rfnd_99_00322,setl_99_020,,refund,2138.37,0.00,0.00,2026-07-11,ord_99_00321,card
pay_99_00332,setl_99_020,,payment,10982.25,219.64,39.54,2026-07-11,ord_99_00332,card
rfnd_99_00333,setl_99_020,,refund,10982.25,0.00,0.00,2026-07-11,ord_99_00332,card
pay_99_00334,setl_99_020,,payment,7339.50,146.79,26.42,2026-07-11,ord_99_00334,card
pay_99_00335,setl_99_020,,payment,600.50,18.02,3.24,2026-07-11,ord_99_00335,intl_card
pay_99_00336,setl_99_020,,payment,5672.49,113.45,20.42,2026-07-11,ord_99_00336,upi
pay_99_00337,setl_99_020,,payment,9570.25,191.40,34.45,2026-07-11,ord_99_00337,netbanking
pay_99_00338,setl_99_020,,payment,4420.49,88.41,15.91,2026-07-11,ord_99_00338,card
pay_99_00340,setl_99_020,,payment,11663.25,233.26,41.99,2026-07-11,ord_99_00340,upi
pay_99_00342,setl_99_020,,payment,3762.25,75.24,13.54,2026-07-11,ord_99_00342,upi
pay_99_00343,setl_99_020,,payment,6964.00,139.28,25.07,2026-07-11,ord_99_00343,upi
pay_99_00344,setl_99_020,,payment,2791.49,55.83,10.05,2026-07-11,ord_99_00344,card
pay_99_00345,setl_99_020,,payment,3236.99,64.74,11.65,2026-07-11,ord_99_00345,upi
pay_99_00346,setl_99_020,,payment,4194.99,83.90,15.10,2026-07-11,ord_99_00346,upi
rfnd_99_00347,setl_99_020,,refund,1048.75,0.00,0.00,2026-07-11,ord_99_00346,card
pay_99_00348,setl_99_020,,payment,3051.99,91.56,16.48,2026-07-11,ord_99_00348,intl_card
pay_99_00349,setl_99_020,,payment,10011.99,200.24,36.04,2026-07-11,ord_99_00349,upi
pay_99_00350,setl_99_020,,payment,10628.75,212.58,38.26,2026-07-11,ord_99_00350,card
pay_99_00351,setl_99_020,,payment,3981.00,119.43,21.50,2026-07-11,ord_99_00351,intl_card
pay_99_00352,setl_99_020,,payment,7736.49,154.73,27.85,2026-07-11,ord_99_00352,upi
pay_99_00354,setl_99_020,,payment,6596.00,131.92,23.75,2026-07-11,ord_99_00354,upi
pay_99_00356,setl_99_020,,payment,3071.25,61.42,11.06,2026-07-11,ord_99_00356,upi
pay_99_00357,setl_99_020,,payment,11797.25,235.94,42.47,2026-07-11,ord_99_00357,upi
rfnd_99_00339,setl_99_021,UTR9900218262,refund,4420.49,0.00,0.00,2026-07-13,ord_99_00338,card
rfnd_99_00341,setl_99_021,UTR9900218262,refund,2915.81,0.00,0.00,2026-07-13,ord_99_00340,card
rfnd_99_00353,setl_99_021,UTR9900218262,refund,7736.49,0.00,0.00,2026-07-13,ord_99_00352,card
rfnd_99_00355,setl_99_021,UTR9900218262,refund,6596.00,0.00,0.00,2026-07-13,ord_99_00354,card
pay_99_00358,setl_99_021,UTR9900218262,payment,4357.25,87.14,15.69,2026-07-13,ord_99_00358,upi
pay_99_00360,setl_99_021,UTR9900218262,payment,8805.50,264.16,47.55,2026-07-13,ord_99_00360,intl_card
pay_99_00361,setl_99_021,UTR9900218262,payment,580.49,17.41,3.13,2026-07-13,ord_99_00361,intl_card
pay_99_00362,setl_99_021,UTR9900218262,payment,8698.75,173.98,31.32,2026-07-13,ord_99_00362,upi
pay_99_00363,setl_99_021,UTR9900218262,payment,2173.50,43.47,7.82,2026-07-13,ord_99_00363,card
pay_99_00364,setl_99_021,UTR9900218262,payment,7740.00,154.80,27.86,2026-07-13,ord_99_00364,netbanking
pay_99_00365,setl_99_021,UTR9900218262,payment,7740.00,154.80,27.86,2026-07-13,ord_99_00364,card
pay_99_00366,setl_99_021,UTR9900218262,payment,7236.00,144.72,26.05,2026-07-13,ord_99_00366,netbanking
pay_99_00367,setl_99_021,UTR9900218262,payment,8895.75,177.92,32.03,2026-07-13,ord_99_00367,upi
pay_99_00368,setl_99_021,UTR9900218262,payment,3026.75,60.54,10.90,2026-07-13,ord_99_00368,upi
pay_99_00369,setl_99_021,UTR9900218262,payment,5686.50,113.73,20.47,2026-07-13,ord_99_00369,card
pay_99_00370,setl_99_021,UTR9900218262,payment,6605.49,198.16,35.67,2026-07-13,ord_99_00370,intl_card
pay_99_00371,setl_99_021,UTR9900218262,payment,3927.49,78.55,14.14,2026-07-13,ord_99_00371,card
pay_99_00372,setl_99_021,UTR9900218262,payment,6223.25,124.46,22.40,2026-07-13,ord_99_00372,upi
pay_99_00373,setl_99_021,UTR9900218262,payment,1233.99,24.68,4.44,2026-07-13,ord_99_00373,upi
pay_99_00374,setl_99_022,UTR9900222656,payment,7833.50,156.67,28.20,2026-07-15,ord_99_00374,card
pay_99_00375,setl_99_022,UTR9900222656,payment,9240.25,184.80,33.26,2026-07-15,ord_99_00375,card
pay_99_00376,setl_99_022,UTR9900222656,payment,3280.49,65.61,11.81,2026-07-15,ord_99_00376,upi
pay_99_00377,setl_99_022,UTR9900222656,payment,2745.49,54.91,9.88,2026-07-15,ord_99_00377,netbanking
pay_99_00378,setl_99_022,UTR9900222656,payment,4546.99,104.58,18.82,2026-07-15,ord_99_00378,upi
pay_99_00379,setl_99_022,UTR9900222656,payment,8776.00,175.52,31.59,2026-07-15,ord_99_00379,netbanking
pay_99_00380,setl_99_022,UTR9900222656,payment,11861.25,237.22,42.70,2026-07-15,ord_99_00380,upi
pay_99_00381,setl_99_022,UTR9900222656,payment,11681.49,233.63,42.05,2026-07-15,ord_99_00381,card
rfnd_99_00382,setl_99_022,UTR9900222656,refund,11681.49,0.00,0.00,2026-07-15,ord_99_00381,card
pay_99_00383,setl_99_022,UTR9900222656,payment,9165.00,183.30,32.99,2026-07-15,ord_99_00383,upi
rfnd_99_00384,setl_99_022,UTR9900222656,refund,9165.00,0.00,0.00,2026-07-15,ord_99_00383,card
pay_99_00385,setl_99_022,UTR9900222656,payment,1863.00,37.26,6.71,2026-07-15,ord_99_00385,upi
pay_99_00386,setl_99_023,UTR9900231611,payment,11941.00,238.82,42.99,2026-07-17,ord_99_00386,card
pay_99_00387,setl_99_023,UTR9900231611,payment,7981.25,159.62,28.73,2026-07-17,ord_99_00387,upi
rfnd_99_00388,setl_99_023,UTR9900231611,refund,3990.62,0.00,0.00,2026-07-17,ord_99_00387,card
pay_99_00389,setl_99_023,UTR9900231611,payment,10818.75,216.38,38.95,2026-07-17,ord_99_00389,upi
pay_99_00390,setl_99_023,UTR9900231611,payment,9090.00,181.80,32.72,2026-07-17,ord_99_00390,netbanking
hold_99_00391,setl_99_023,UTR9900231611,chargeback_hold,4545.00,0.00,0.00,2026-07-17,ord_99_00390,netbanking
pay_99_00392,setl_99_023,UTR9900231611,payment,8422.99,168.46,30.32,2026-07-17,ord_99_00392,card
pay_99_00393,setl_99_023,UTR9900231611,payment,11551.00,231.02,41.58,2026-07-17,ord_99_00393,card
pay_99_00394,setl_99_023,UTR9900231611,payment,4284.99,85.70,15.43,2026-07-17,ord_99_00394,upi
hold_99_00395,setl_99_023,UTR9900231611,chargeback_hold,2142.50,0.00,0.00,2026-07-17,ord_99_00394,upi
pay_99_00396,setl_99_023,UTR9900231611,payment,2206.00,44.12,7.94,2026-07-17,ord_99_00396,netbanking
pay_99_00397,setl_99_023,UTR9900231611,payment,2810.49,56.21,10.12,2026-07-17,ord_99_00397,card
pay_99_00398,setl_99_023,UTR9900231611,payment,6660.49,199.81,35.97,2026-07-17,ord_99_00398,intl_card
pay_99_00400,setl_99_023,UTR9900231611,payment,10046.00,200.92,36.17,2026-07-17,ord_99_00400,netbanking
pay_99_00401,setl_99_023,UTR9900231611,payment,3611.49,72.23,13.00,2026-07-17,ord_99_00401,card
rfnd_99_00402,setl_99_023,UTR9900231611,refund,902.87,0.00,0.00,2026-07-17,ord_99_00401,card
pay_99_00403,setl_99_023,UTR9900231611,payment,5014.99,100.30,18.05,2026-07-17,ord_99_00403,netbanking
pay_99_00404,setl_99_023,UTR9900231611,payment,4319.49,86.39,15.55,2026-07-17,ord_99_00404,card
pay_99_00405,setl_99_023,UTR9900231611,payment,10785.75,215.72,38.83,2026-07-17,ord_99_00405,netbanking
pay_99_00407,setl_99_023,UTR9900231611,payment,2862.50,57.25,10.30,2026-07-17,ord_99_00407,card
pay_99_00408,setl_99_023,UTR9900231611,payment,10287.00,205.74,37.03,2026-07-17,ord_99_00408,card
pay_99_00409,setl_99_023,UTR9900231611,payment,3240.49,64.81,11.67,2026-07-17,ord_99_00409,upi
pay_99_00410,setl_99_023,UTR9900231611,payment,4417.99,88.36,15.90,2026-07-17,ord_99_00410,card
pay_99_00411,setl_99_023,UTR9900231611,payment,3134.25,62.68,11.28,2026-07-17,ord_99_00411,upi
pay_99_00413,setl_99_023,UTR9900231611,payment,11308.00,226.16,40.71,2026-07-17,ord_99_00413,upi
pay_99_00414,setl_99_023,UTR9900231611,payment,4218.00,84.36,15.18,2026-07-17,ord_99_00414,card
rfnd_99_00406,setl_99_024,UTR9900247916,refund,10785.75,0.00,0.00,2026-07-19,ord_99_00405,card
rfnd_99_00412,setl_99_024,UTR9900247916,refund,3134.25,0.00,0.00,2026-07-19,ord_99_00411,card
pay_99_00415,setl_99_024,UTR9900247916,payment,8770.75,175.42,31.58,2026-07-19,ord_99_00415,card
pay_99_00416,setl_99_024,UTR9900247916,payment,7609.50,152.19,27.39,2026-07-19,ord_99_00416,card
pay_99_00417,setl_99_024,UTR9900247916,payment,5478.99,109.58,19.72,2026-07-19,ord_99_00417,upi
pay_99_00418,setl_99_024,UTR9900247916,payment,10305.49,206.11,37.10,2026-07-19,ord_99_00418,netbanking
rfnd_99_00419,setl_99_024,UTR9900247916,refund,2576.37,0.00,0.00,2026-07-19,ord_99_00418,card
pay_99_00420,setl_99_024,UTR9900247916,payment,1727.49,39.73,7.15,2026-07-19,ord_99_00420,upi
pay_99_00421,setl_99_024,UTR9900247916,payment,6095.75,121.92,21.95,2026-07-19,ord_99_00421,card
pay_99_00422,setl_99_024,UTR9900247916,payment,3069.00,61.38,11.05,2026-07-19,ord_99_00422,upi
pay_99_00423,setl_99_024,UTR9900247916,payment,3034.50,60.69,10.92,2026-07-19,ord_99_00423,card
pay_99_00424,setl_99_024,UTR9900247916,payment,4726.49,94.53,17.02,2026-07-19,ord_99_00424,netbanking
pay_99_00425,setl_99_024,UTR9900247916,payment,3003.00,90.09,16.22,2026-07-19,ord_99_00425,intl_card
pay_99_00426,setl_99_024,UTR9900247916,payment,10973.99,329.22,59.26,2026-07-19,ord_99_00426,intl_card
pay_99_00427,setl_99_024,UTR9900247916,payment,6027.75,120.56,21.70,2026-07-19,ord_99_00427,card
pay_99_00428,setl_99_024,UTR9900247916,payment,5671.00,113.42,20.42,2026-07-19,ord_99_00428,upi
pay_99_00429,setl_99_024,UTR9900247916,payment,9583.99,191.68,34.50,2026-07-19,ord_99_00429,netbanking
pay_99_00430,setl_99_024,UTR9900247916,payment,3717.99,74.36,13.38,2026-07-19,ord_99_00430,netbanking
pay_99_00431,setl_99_024,UTR9900247916,payment,11270.00,225.40,40.57,2026-07-19,ord_99_00431,upi
pay_99_00432,setl_99_024,UTR9900247916,payment,8521.75,170.44,30.68,2026-07-19,ord_99_00432,card
pay_99_00433,setl_99_024,UTR9900247916,payment,4884.49,97.69,17.58,2026-07-19,ord_99_00433,card
pay_99_00434,setl_99_025,,payment,460.99,9.22,1.66,2026-07-21,ord_99_00434,netbanking
pay_99_00435,setl_99_025,,payment,9696.50,193.93,34.91,2026-07-21,ord_99_00435,upi
pay_99_00436,setl_99_025,,payment,11951.00,358.53,64.54,2026-07-21,ord_99_00436,intl_card
pay_99_00437,setl_99_025,,payment,5352.25,107.04,19.27,2026-07-21,ord_99_00437,card
rfnd_99_00438,setl_99_025,,refund,2676.12,0.00,0.00,2026-07-21,ord_99_00437,card
pay_99_00439,setl_99_025,,payment,6159.25,123.18,22.17,2026-07-21,ord_99_00439,upi
pay_99_00440,setl_99_025,,payment,4556.50,91.13,16.40,2026-07-21,ord_99_00440,upi
pay_99_00441,setl_99_025,,payment,10543.25,210.86,37.95,2026-07-21,ord_99_00441,upi
pay_99_00442,setl_99_025,,payment,9384.49,187.69,33.78,2026-07-21,ord_99_00442,upi
pay_99_00443,setl_99_025,,payment,7056.75,141.14,25.41,2026-07-21,ord_99_00443,card
pay_99_00444,setl_99_025,,payment,4910.00,98.20,17.68,2026-07-21,ord_99_00444,card
pay_99_00445,setl_99_025,,payment,3960.49,79.21,14.26,2026-07-21,ord_99_00445,upi
pay_99_00446,setl_99_025,,payment,3175.49,63.51,11.43,2026-07-21,ord_99_00446,card
pay_99_00447,setl_99_025,,payment,9889.00,197.78,35.60,2026-07-21,ord_99_00447,upi
pay_99_00448,setl_99_025,,payment,7582.49,151.65,27.30,2026-07-21,ord_99_00448,netbanking
pay_99_00449,setl_99_026,UTR9900264869,payment,7537.50,150.75,27.14,2026-07-23,ord_99_00449,card
pay_99_00450,setl_99_026,UTR9900264869,payment,7107.00,213.21,38.38,2026-07-23,ord_99_00450,intl_card
pay_99_00451,setl_99_026,UTR9900264869,payment,1552.00,31.04,5.59,2026-07-23,ord_99_00451,upi
pay_99_00452,setl_99_026,UTR9900264869,payment,3055.25,61.10,11.00,2026-07-23,ord_99_00452,card
pay_99_00453,setl_99_026,UTR9900264869,payment,9511.75,190.24,34.24,2026-07-23,ord_99_00453,upi
pay_99_00454,setl_99_026,UTR9900264869,payment,6000.49,120.01,21.60,2026-07-23,ord_99_00454,netbanking
pay_99_00455,setl_99_026,UTR9900264869,payment,2070.50,41.41,7.45,2026-07-23,ord_99_00455,netbanking
pay_99_00456,setl_99_026,UTR9900264869,payment,3645.00,72.90,13.12,2026-07-23,ord_99_00456,upi
pay_99_00457,setl_99_026,UTR9900264869,payment,7626.75,228.80,41.18,2026-07-23,ord_99_00457,intl_card
pay_99_00459,setl_99_026,UTR9900264869,payment,4719.00,94.38,16.99,2026-07-23,ord_99_00459,upi
pay_99_00460,setl_99_026,UTR9900264869,payment,3612.75,72.26,13.01,2026-07-23,ord_99_00460,upi
pay_99_00461,setl_99_026,UTR9900264869,payment,8791.49,175.83,31.65,2026-07-23,ord_99_00461,netbanking
rfnd_99_00462,setl_99_026,UTR9900264869,refund,8791.49,0.00,0.00,2026-07-23,ord_99_00461,card
pay_99_00463,setl_99_026,UTR9900264869,payment,5658.00,113.16,20.37,2026-07-23,ord_99_00463,upi
pay_99_00464,setl_99_026,UTR9900264869,payment,5873.00,117.46,21.14,2026-07-23,ord_99_00464,card
pay_99_00465,setl_99_026,UTR9900264869,payment,8852.25,177.04,31.87,2026-07-23,ord_99_00465,card
pay_99_00466,setl_99_026,UTR9900264869,payment,1719.75,34.40,6.19,2026-07-23,ord_99_00466,upi
pay_99_00467,setl_99_026,UTR9900264869,payment,9649.75,193.00,34.74,2026-07-23,ord_99_00467,card
pay_99_00468,setl_99_026,UTR9900264869,payment,1138.99,34.17,6.15,2026-07-23,ord_99_00468,intl_card
pay_99_00469,setl_99_026,UTR9900264869,payment,1972.25,59.17,10.65,2026-07-23,ord_99_00469,intl_card
pay_99_00470,setl_99_026,UTR9900264869,payment,4945.99,98.92,17.81,2026-07-23,ord_99_00470,card
rfnd_99_00458,setl_99_027,UTR9900272505,refund,3813.38,0.00,0.00,2026-07-25,ord_99_00457,card
pay_99_00471,setl_99_027,UTR9900272505,payment,7843.25,156.86,28.23,2026-07-25,ord_99_00471,upi
pay_99_00472,setl_99_027,UTR9900272505,payment,7843.25,156.86,28.23,2026-07-25,ord_99_00471,card
pay_99_00474,setl_99_027,UTR9900272505,payment,2381.00,47.62,8.57,2026-07-25,ord_99_00474,upi
pay_99_00476,setl_99_027,UTR9900272505,payment,3660.25,73.20,13.18,2026-07-25,ord_99_00476,upi
rfnd_99_00477,setl_99_027,UTR9900272505,refund,3660.25,0.00,0.00,2026-07-25,ord_99_00476,card
pay_99_00478,setl_99_027,UTR9900272505,payment,4183.49,83.67,15.06,2026-07-25,ord_99_00478,upi
pay_99_00479,setl_99_027,UTR9900272505,payment,658.00,19.74,3.55,2026-07-25,ord_99_00479,intl_card
rfnd_99_00480,setl_99_027,UTR9900272505,refund,658.00,0.00,0.00,2026-07-25,ord_99_00479,card
pay_99_00481,setl_99_027,UTR9900272505,payment,9221.25,184.42,33.20,2026-07-25,ord_99_00481,upi
pay_99_00482,setl_99_027,UTR9900272505,payment,1192.25,23.84,4.29,2026-07-25,ord_99_00482,upi
pay_99_00483,setl_99_027,UTR9900272505,payment,11849.49,236.99,42.66,2026-07-25,ord_99_00483,netbanking
pay_99_00484,setl_99_027,UTR9900272505,payment,6589.25,131.78,23.72,2026-07-25,ord_99_00484,card
pay_99_00485,setl_99_027,UTR9900272505,payment,6212.99,124.26,22.37,2026-07-25,ord_99_00485,card
pay_99_00486,setl_99_027,UTR9900272505,payment,11500.00,230.00,41.40,2026-07-25,ord_99_00486,upi
pay_99_00487,setl_99_027,UTR9900272505,payment,2957.75,59.16,10.65,2026-07-25,ord_99_00487,card
pay_99_00488,setl_99_027,UTR9900272505,payment,3188.00,63.76,11.48,2026-07-25,ord_99_00488,card
pay_99_00489,setl_99_027,UTR9900272505,payment,3226.00,64.52,11.61,2026-07-25,ord_99_00489,upi
pay_99_00490,setl_99_027,UTR9900272505,payment,1790.25,35.80,6.44,2026-07-25,ord_99_00490,upi
pay_99_00491,setl_99_027,UTR9900272505,payment,6705.00,134.10,24.14,2026-07-25,ord_99_00491,card
rfnd_99_00492,setl_99_027,UTR9900272505,refund,6705.00,0.00,0.00,2026-07-25,ord_99_00491,card
pay_99_00493,setl_99_027,UTR9900272505,payment,9091.49,181.83,32.73,2026-07-25,ord_99_00493,upi
pay_99_00494,setl_99_027,UTR9900272505,payment,10137.49,202.75,36.50,2026-07-25,ord_99_00494,upi
pay_99_00495,setl_99_027,UTR9900272505,payment,10081.99,201.64,36.30,2026-07-25,ord_99_00495,upi
pay_99_00496,setl_99_027,UTR9900272505,payment,3735.49,74.71,13.45,2026-07-25,ord_99_00496,card
pay_99_00497,setl_99_027,UTR9900272505,payment,3462.25,69.24,12.46,2026-07-25,ord_99_00497,upi
rfnd_99_00473,setl_99_028,UTR9900287107,refund,3921.62,0.00,0.00,2026-07-27,ord_99_00471,card
pay_99_00498,setl_99_028,UTR9900287107,payment,7740.00,154.80,27.86,2026-07-27,ord_99_00498,netbanking
pay_99_00499,setl_99_028,UTR9900287107,payment,10027.25,200.54,36.10,2026-07-27,ord_99_00499,card
pay_99_00500,setl_99_028,UTR9900287107,payment,1911.99,38.24,6.88,2026-07-27,ord_99_00500,card
pay_99_00501,setl_99_028,UTR9900287107,payment,5047.25,100.94,18.17,2026-07-27,ord_99_00501,upi
pay_99_00502,setl_99_028,UTR9900287107,payment,8695.25,173.90,31.30,2026-07-27,ord_99_00502,upi
pay_99_00503,setl_99_028,UTR9900287107,payment,3425.00,102.75,18.50,2026-07-27,ord_99_00503,intl_card
pay_99_00504,setl_99_028,UTR9900287107,payment,9470.00,284.10,51.14,2026-07-27,ord_99_00504,intl_card
pay_99_00505,setl_99_028,UTR9900287107,payment,504.75,10.10,1.82,2026-07-27,ord_99_00505,card
