order_id,txn_id,gross_amount,created_at,status
ord_99_00538,pay_99_00538,4568.50,2026-07-27,captured
ord_99_00539,pay_99_00539,2372.75,2026-07-27,captured
ord_99_00540,pay_99_00540,8068.00,2026-07-27,captured
ord_99_00541,pay_99_00541,8941.50,2026-07-29,captured
ord_99_00542,pay_99_00542,7484.00,2026-07-29,captured
ord_99_00543,pay_99_00543,2083.25,2026-07-29,captured
ord_99_00544,pay_99_00544,4495.00,2026-07-29,captured
ord_99_00545,pay_99_00545,4061.99,2026-07-29,captured
ord_99_00546,pay_99_00546,2319.50,2026-07-29,captured
ord_99_00547,pay_99_00547,9045.99,2026-07-29,captured
ord_99_00549,pay_99_00549,4137.50,2026-07-29,captured
ord_99_00550,pay_99_00550,11138.00,2026-07-29,captured
ord_99_00551,pay_99_00551,9235.49,2026-07-29,captured
ord_99_00553,pay_99_00553,9038.99,2026-07-29,captured
ord_99_00554,pay_99_00554,3659.25,2026-07-29,captured
ord_99_00555,pay_99_00555,1567.75,2026-07-29,captured
ord_99_00556,pay_99_00556,2552.25,2026-07-31,captured
ord_99_00558,pay_99_00558,2983.00,2026-07-31,captured
ord_99_00559,pay_99_00559,3856.00,2026-07-31,captured
ord_99_00561,pay_99_00561,3431.00,2026-07-31,captured
ord_99_00562,pay_99_00562,7923.00,2026-07-31,captured
ord_99_00563,pay_99_00563,11071.00,2026-07-31,captured
ord_99_00564,pay_99_00564,1832.00,2026-07-31,captured
ord_99_00565,pay_99_00565,8379.25,2026-07-31,captured
ord_99_00566,pay_99_00566,6890.49,2026-07-31,captured
ord_99_00567,pay_99_00567,8956.99,2026-07-31,captured
ord_99_00568,pay_99_00568,5872.99,2026-07-31,captured
ord_99_00569,pay_99_00569,10016.75,2026-07-31,captured
ord_99_00571,pay_99_00571,11303.49,2026-07-31,captured
ord_99_00572,pay_99_00572,10781.00,2026-07-31,captured
ord_99_00573,pay_99_00573,7064.75,2026-07-31,captured
ord_99_00574,pay_99_00574,9020.00,2026-07-31,captured
ord_99_00576,pay_99_00576,8410.25,2026-07-31,captured
ord_99_00577,pay_99_00577,5002.00,2026-07-31,captured
ord_99_00578,pay_99_00578,2031.00,2026-07-31,captured
ord_99_00579,pay_99_00579,9289.50,2026-07-31,captured
ord_99_00580,pay_99_00580,8592.25,2026-07-31,captured
ord_99_00581,pay_99_00581,4758.00,2026-08-02,captured
ord_99_00582,pay_99_00582,7708.75,2026-08-02,captured
ord_99_00583,pay_99_00583,5121.00,2026-08-02,captured
ord_99_00585,pay_99_00585,5783.25,2026-08-02,captured
ord_99_00586,pay_99_00586,5912.00,2026-08-02,captured
ord_99_00587,pay_99_00587,5398.99,2026-08-02,captured
ord_99_00588,pay_99_00588,9277.00,2026-08-02,captured
ord_99_00589,pay_99_00589,9565.25,2026-08-02,captured
ord_99_00590,pay_99_00590,11463.49,2026-08-04,captured
ord_99_00591,pay_99_00591,4459.00,2026-08-04,captured
ord_99_00592,pay_99_00592,4817.75,2026-08-04,captured
ord_99_00593,pay_99_00593,8036.00,2026-08-04,captured
ord_99_00594,pay_99_00594,3713.49,2026-08-04,captured
ord_99_00595,pay_99_00595,10367.99,2026-08-04,captured
ord_99_00596,pay_99_00596,8681.50,2026-08-04,captured
ord_99_00598,pay_99_00598,9322.49,2026-08-04,captured
ord_99_00599,pay_99_00599,3888.75,2026-08-04,captured
ord_99_00601,pay_99_00601,5576.99,2026-08-04,captured
ord_99_00602,pay_99_00602,2090.00,2026-08-04,captured
ord_99_00603,pay_99_00603,289.00,2026-08-04,captured
ord_99_00604,pay_99_00604,3297.25,2026-08-04,captured
ord_99_00605,pay_99_00605,3982.00,2026-08-04,captured
ord_99_00606,pay_99_00606,8764.00,2026-08-04,captured
ord_99_00607,pay_99_00607,10166.50,2026-08-04,captured
ord_99_00608,pay_99_00608,6643.50,2026-08-06,captured
ord_99_00609,pay_99_00609,9623.99,2026-08-06,captured
ord_99_00610,pay_99_00610,11435.49,2026-08-06,captured
ord_99_00611,pay_99_00611,1500.49,2026-08-06,captured
ord_99_00612,pay_99_00612,7292.00,2026-08-06,captured
ord_99_00613,pay_99_00613,362.00,2026-08-06,captured
ord_99_00614,pay_99_00614,8479.49,2026-08-06,captured
ord_99_00616,pay_99_00616,2342.49,2026-08-06,captured
ord_99_00617,pay_99_00617,5492.50,2026-08-06,captured
ord_99_00618,pay_99_00618,1060.75,2026-08-06,captured
ord_99_00620,pay_99_00620,4875.50,2026-08-06,captured
ord_99_00621,pay_99_00621,2623.25,2026-08-06,captured
ord_99_00622,pay_99_00622,11453.75,2026-08-06,captured
ord_99_00624,pay_99_00624,3340.00,2026-08-06,captured
ord_99_00626,pay_99_00626,7042.49,2026-08-06,captured
ord_99_00627,pay_99_00627,8928.99,2026-08-08,captured
ord_99_00628,pay_99_00628,362.50,2026-08-08,captured
ord_99_00629,pay_99_00629,4492.99,2026-08-08,captured
ord_99_00630,pay_99_00630,6102.49,2026-08-08,captured
ord_99_00631,pay_99_00631,11478.25,2026-08-08,captured
ord_99_00632,pay_99_00632,6178.75,2026-08-08,captured
ord_99_00633,pay_99_00633,11132.00,2026-08-08,captured
ord_99_00634,pay_99_00634,4841.00,2026-08-08,captured
ord_99_00635,pay_99_00635,6717.50,2026-08-08,captured
ord_99_00636,pay_99_00636,834.75,2026-08-08,captured
ord_99_00637,pay_99_00637,3661.50,2026-08-08,captured
ord_99_00638,pay_99_00638,8814.99,2026-08-08,captured
ord_99_00639,pay_99_00639,9979.00,2026-08-08,captured
ord_99_00641,pay_99_00641,11441.99,2026-08-08,captured
ord_99_00642,pay_99_00642,3730.25,2026-08-08,captured
ord_99_00643,pay_99_00643,8006.50,2026-08-08,captured
ord_99_00644,pay_99_00644,9697.00,2026-08-08,captured
ord_99_00645,pay_99_00645,10536.00,2026-08-08,captured
ord_99_00646,pay_99_00646,8198.49,2026-08-08,captured
ord_99_00647,pay_99_00647,5068.75,2026-08-08,captured
ord_99_00648,pay_99_00648,9042.50,2026-08-08,captured
ord_99_00649,pay_99_00649,4663.00,2026-08-08,captured
ord_99_00650,pay_99_00650,6312.00,2026-08-10,captured
ord_99_00651,pay_99_00651,4376.99,2026-08-10,captured
ord_99_00652,pay_99_00652,2543.75,2026-08-10,captured
ord_99_00654,pay_99_00654,2320.00,2026-08-10,captured
ord_99_00655,pay_99_00655,5092.99,2026-08-10,captured
ord_99_00656,pay_99_00656,8274.99,2026-08-10,captured
ord_99_00659,pay_99_00659,3055.00,2026-08-10,captured
ord_99_00660,pay_99_00660,3013.49,2026-08-10,captured
ord_99_00661,pay_99_00661,3814.00,2026-08-10,captured
ord_99_00662,pay_99_00662,2704.25,2026-08-10,captured
ord_99_00663,pay_99_00663,9866.50,2026-08-10,captured
ord_99_00664,pay_99_00664,7350.49,2026-08-10,captured
ord_99_00665,pay_99_00665,4777.00,2026-08-10,captured
ord_99_00666,pay_99_00666,11574.99,2026-08-10,captured
ord_99_00667,pay_99_00667,11195.49,2026-08-10,captured
ord_99_00668,pay_99_00668,6294.99,2026-08-10,captured
ord_99_00670,pay_99_00670,2232.50,2026-08-10,captured
ord_99_00671,pay_99_00671,7119.99,2026-08-10,captured
ord_99_00672,pay_99_00672,6580.99,2026-08-12,captured
ord_99_00673,pay_99_00673,5720.75,2026-08-12,captured
ord_99_00674,pay_99_00674,3670.25,2026-08-12,captured
ord_99_00676,pay_99_00676,5833.99,2026-08-12,captured
ord_99_00677,pay_99_00677,11174.50,2026-08-12,captured
ord_99_00678,pay_99_00678,4036.25,2026-08-12,captured
ord_99_00679,pay_99_00679,2320.00,2026-08-12,captured
ord_99_00680,pay_99_00680,9749.00,2026-08-12,captured
ord_99_00682,pay_99_00682,6965.99,2026-08-12,captured
ord_99_00683,pay_99_00683,5800.50,2026-08-12,captured
ord_99_00684,pay_99_00684,271.49,2026-08-12,captured
ord_99_00685,pay_99_00685,990.00,2026-08-12,captured
ord_99_00687,pay_99_00687,8486.75,2026-08-14,captured
ord_99_00688,pay_99_00688,7140.49,2026-08-14,captured
ord_99_00689,pay_99_00689,5216.00,2026-08-14,captured
ord_99_00691,pay_99_00691,2135.49,2026-08-14,captured
ord_99_00692,pay_99_00692,3988.25,2026-08-14,captured
ord_99_00693,pay_99_00693,8294.00,2026-08-14,captured
ord_99_00694,pay_99_00694,4035.75,2026-08-14,captured
ord_99_00695,pay_99_00695,9676.00,2026-08-14,captured
ord_99_00696,pay_99_00696,7115.50,2026-08-14,captured
ord_99_00697,pay_99_00697,8039.49,2026-08-14,captured
ord_99_00698,pay_99_00698,526.49,2026-08-14,captured
ord_99_00699,pay_99_00699,2793.00,2026-08-14,captured
ord_99_00700,pay_99_00700,6293.75,2026-08-14,captured
ord_99_00701,pay_99_00701,736.50,2026-08-14,captured
ord_99_00702,pay_99_00702,413.50,2026-08-14,captured
ord_99_00703,pay_99_00703,4292.75,2026-08-14,captured
ord_99_00704,pay_99_00704,9535.00,2026-08-14,captured
ord_99_00705,pay_99_00705,9244.00,2026-08-14,captured
ord_99_00706,pay_99_00706,5342.00,2026-08-14,captured
ord_99_00707,pay_99_00707,11694.50,2026-08-14,captured
ord_99_00709,pay_99_00709,8826.00,2026-08-14,captured
ord_99_00710,pay_99_00710,9815.75,2026-08-14,captured
ord_99_00712,pay_99_00712,992.50,2026-08-16,captured
ord_99_00713,pay_99_00713,2169.49,2026-08-16,captured
ord_99_00714,pay_99_00714,985.00,2026-08-16,captured
ord_99_00715,pay_99_00715,11966.49,2026-08-16,captured
ord_99_00716,pay_99_00716,7291.75,2026-08-16,captured
ord_99_00717,pay_99_00717,7678.00,2026-08-16,captured
ord_99_00718,pay_99_00718,5966.25,2026-08-16,captured
ord_99_00719,pay_99_00719,1773.75,2026-08-16,captured
ord_99_00720,pay_99_00720,4868.75,2026-08-16,captured
ord_99_00721,pay_99_00721,11776.00,2026-08-16,captured
